source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,astrometric_chi2_al,astrometric_n_good_obs_al,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,radial_velocity,radial_velocity_error,abs_g_mag
3312281669189449472,64.58083132608715,0.0384526082273068,16.088230860678596,0.0245582273680185,22.13534926959188,0.0420756016799664,526.08514,119.0142633861451,0.088206805088486,-23.33298123397549,0.0649211559974924,0.0,0.0,10,422.12122,212,9.28708,9.808395,8.654677,1.153718,2060.3909,635.5237,801.6969,1.2163609,38.638230527896646,0.4213873989386112,6.01251189510714
3313947704182762240,66.09325498830424,0.06637909294265,17.078839735842145,0.0289033731039497,19.592217473093243,0.0706582643068163,277.28134,99.7534176727036,0.1672986507336979,-26.88089648804314,0.0928713209160898,0.0,0.6964898672695585,8,1186.7087,369,6.8392606,7.0878487,6.488092,0.5997567,5227.3335,2401.45,1217.5948,1.1718347,38.5381388823084,0.3446651524287775,3.299678564003096
45788547559850496,64.41278197382645,0.0648785858124863,16.947727280873647,0.034422332919799,21.399070637630835,0.0687052157223726,311.4621,112.7815840916562,0.1769275568595546,-25.278076913029658,0.1007011447820242,0.0,0.0,9,382.50082,169,8.098096,8.5195055,7.550461,0.9690447,1225.4974,278.87198,391.21417,1.2027961,,,4.750070561672814
3305871825637254912,67.73866598829885,0.0575074974800011,10.751720456152478,0.0250569262303924,21.515548031894955,0.06166060706054,348.93506,103.09818942629065,0.1654158497620321,-10.911628916959527,0.078400630665996,0.0,5.8053378914810905e-15,10,1122.0918,384,6.904549,7.166903,6.5360208,0.63088226,5990.8413,2165.392,1208.0928,1.173976,40.21364833022473,0.2811959431891712,3.5683110633168242
3309006602007842048,71.62699696322373,0.0676571165898505,15.471935250653274,0.0424495572328224,20.357129565194683,0.0848263306270044,239.98598,86.59406585690084,0.1305979383493076,-24.641352229275896,0.0779211095888088,0.0700388793749863,1.7680288815568548,13,869.98114,259,8.126219,8.481213,7.650042,0.83117056,2025.2386,603.3996,876.7849,1.1892319,42.041611485853565,0.3044959613375669,4.6698017038144695
46975436002187136,62.67706325492011,0.0484940735537747,18.42312084704138,0.0255077557363665,21.20764849496003,0.0526325836560485,402.93762,121.36472109310763,0.1082425087983955,-30.92866597447213,0.0773783353419418,0.0,0.0,10,511.7465,179,6.4867163,6.722688,6.157047,0.5656414,4252.0474,817.8086,423.43796,1.1671079,37.83549462977855,0.3078162126301954,3.119178882969698
3307504222447587584,68.10735463211499,0.0431364496005942,13.113153112997647,0.0200101349154145,21.374164811663565,0.0452243455351816,472.62518,103.90535450987412,0.1208852478266426,-18.477544595917895,0.054464148659196,0.0,0.0,11,532.3988,322,10.509224,11.330861,9.642737,1.6881237,660.9162,192.79088,303.15134,1.2902699,,,7.158669769101095
3314109916508904064,67.2017334200264,0.0453511737353286,17.285345827845028,0.0214646876107487,21.431024534860214,0.0470493989663562,455.5005,108.76248918780423,0.0992543056218199,-28.460478332492748,0.060544562783951,0.0,0.0,11,590.25964,294,7.685845,8.015856,7.2420945,0.7737613,1241.2153,329.32095,477.80963,1.182103,39.032410296066985,0.1521251488953069,4.341059667435103
145664777917536512,66.0314614524125,0.0513627087438079,22.118678779735564,0.0260888690028077,21.84503953567852,0.0579566494488931,376.92032,110.454661422277,0.1107416718784052,-44.00152012149721,0.0764003025921614,0.0,0.0,11,420.27917,263,10.49918,11.262421,9.678581,1.5838394,2919.6213,869.0997,1396.6719,1.2701172,38.24891969338013,0.3956843962706804,7.195944175214544
3391728565481255040,75.40052784470335,0.0425688202458403,13.93291565222192,0.0313262317686232,23.388527646930104,0.0446203861399255,524.1669,86.27266880521228,0.0869338905397687,-22.05268175114895,0.0527594797471959,0.0,0.0,10,296.59143,166,10.745497,11.605692,9.85981,1.745882,1921.3439,656.1512,925.5347,1.2951497,43.56484518948017,0.4269763143028798,7.590511414958533
50298125783225088,61.35751774012489,0.0466640671352336,19.44201115852477,0.0219421348747568,21.14350053934295,0.0516528179683692,409.33878,122.0638010748072,0.0960191309398655,-32.656174104694685,0.053927532138391,0.0,0.0,10,602.5633,267,10.833858,11.653789,9.98305,1.6707382,1641.7389,918.15656,1242.7029,1.2772435,37.57343283945246,0.2594881125706114,7.459742455790121
3312644885984344704,68.24816281283253,0.0476989445547144,15.818858302095158,0.0232730067412429,21.28986432846056,0.0527914969849249,403.28207,100.38587243420744,0.1004554411195063,-25.531130566368542,0.0619811160126973,0.0,0.0,12,490.08954,283,8.4688225,8.861031,7.9487066,0.91232395,2088.127,546.47015,644.17993,1.1986976,40.66786685386839,0.1664883986849267,5.109686969336124
3314213025787054592,67.38218032682573,0.0444481792647389,17.893041427408473,0.0209049750480837,21.839417780702384,0.0508718465836958,429.30264,107.7119022712368,0.0931262019944647,-33.028502342706744,0.0585697364793823,0.0,0.0,12,397.78186,272,8.731016,9.164063,8.1725645,0.99149895,2218.2544,768.26166,872.1351,1.204557,39.48329890802687,0.1136502427680242,5.427221281427549
